Term                                                                                                                          	Code             	Retired
Malignant neoplasm of lower lobe bronchus                                                                                     	187869003        	No     
Malignant neoplasm of lower lobe of left lung                                                                                 	724059003        	No     
Malignant neoplasm of lower lobe of lung                                                                                      	187870002        	No     
Malignant neoplasm of lower lobe of right lung                                                                                	724056005        	No     
Malignant neoplasm of lower lobe, bronchus or lung                                                                            	187868006        	No     
Malignant neoplasm of lower respiratory tract                                                                                 	430621000        	No     
Malignant neoplasm of lower-inner quadrant of female breast                                                                   	188153009        	No     
Malignant neoplasm of lower-outer quadrant of female breast                                                                   	188155002        	No     
Malignant neoplasm of lumbar vertebra                                                                                         	187918004        	No     
Malignant neoplasm of main bronchus                                                                                           	372065009        	No     
Malignant neoplasm of malar bone                                                                                              	187903000        	No     
Malignant neoplasm of male breast                                                                                             	372095001        	No     
Malignant neoplasm of mandible                                                                                                	448668007        	No     
Malignant neoplasm of mastoid                                                                                                 	448299004        	No     
Malignant neoplasm of maxillofacial bone                                                                                      	448558006        	No     
Malignant neoplasm of medial cuneiform                                                                                        	187968007        	No     
Malignant neoplasm of medulla oblongata                                                                                       	188296005        	No     
Malignant neoplasm of mesentery                                                                                               	363370001        	No     
Malignant neoplasm of mesocecum                                                                                               	187810005        	No     
Malignant neoplasm of mesocolon                                                                                               	187809000        	No     
Malignant neoplasm of mesorectum                                                                                              	187811009        	No     
Malignant neoplasm of metacarpal bones                                                                                        	255091001        	No     
Malignant neoplasm of metatarsal bone of foot                                                                                 	405945003        	No     
Malignant neoplasm of midbrain                                                                                                	188297001        	No     
Malignant neoplasm of middle lobe bronchus                                                                                    	187865009        	No     
Malignant neoplasm of middle lobe of lung                                                                                     	187866005        	No     
Malignant neoplasm of middle lobe, bronchus or lung                                                                           	187864008        	No     
Malignant neoplasm of midline of tongue                                                                                       	187635002        	No     
Malignant neoplasm of mucosa of trachea                                                                                       	187854004        	No     
Malignant neoplasm of myometrium of corpus uteri                                                                              	188193007        	No     
Malignant neoplasm of nail apparatus                                                                                          	402636006        	No     
Malignant neoplasm of nasal cavities, middle ear and accessory sinuses                                                        	187828007        	No     
Malignant neoplasm of nasal conchae                                                                                           	187830009        	No     
Malignant neoplasm of nasolacrimal duct                                                                                       	188274004        	No     
Malignant neoplasm of nasopharyngeal wall                                                                                     	240163000        	No     
Malignant neoplasm of navicular                                                                                               	187972006        	No     
Malignant neoplasm of nervous system                                                                                          	372063002        	No     
Malignant neoplasm of nipple and areola of female breast                                                                      	188147009        	No     
Malignant neoplasm of nipple and areola of male breast                                                                        	188163001        	No     
Malignant neoplasm of occipital lobe                                                                                          	363470000        	No     
Malignant neoplasm of olfactory bulb                                                                                          	188308004        	No     
Malignant neoplasm of omentum                                                                                                 	363421004        	No     
Malignant neoplasm of orbital bone                                                                                            	187906008        	No     
Malignant neoplasm of overlapping lesion of corpus uteri                                                                      	188198003        	No     
Malignant neoplasm of overlapping lesion of lip                                                                               	187624007        	No     
Malignant neoplasm of overlapping lesion of urinary organs                                                                    	188256008        	No     
Malignant neoplasm of parametrium                                                                                             	448674007        	No     
Malignant neoplasm of parietal lobe                                                                                           	363469001        	No     
Malignant neoplasm of parietal pleura                                                                                         	449067008        	No     
Malignant neoplasm of pelvic bones, sacrum and coccyx                                                                         	187952001        	No     
Malignant neoplasm of pelvic peritoneum                                                                                       	449377002        	No     
Malignant neoplasm of perinephric tissue                                                                                      	187803004        	No     
Malignant neoplasm of peripheral nerve of abdomen                                                                             	188326001        	No     
Malignant neoplasm of peripheral nerve of pelvis                                                                              	188327005        	No     
Malignant neoplasm of peripheral nerve of thorax                                                                              	188325002        	No     
Malignant neoplasm of peripheral nerves and autonomic nervous system                                                          	188321006        	No     
Malignant neoplasm of peripheral nerves of head, face and neck                                                                	188322004        	No     
Malignant neoplasm of peripheral nerves of lower limb, including hip                                                          	188324003        	No     
Malignant neoplasm of peripheral nerves of upper limb, including shoulder                                                     	188323009        	No     
Malignant neoplasm of phalanges of foot                                                                                       	187978005        	No     
Malignant neoplasm of phalanges of hand                                                                                       	187950009        	No     
Malignant neoplasm of pituitary gland and craniopharyngeal duct                                                               	188339002        	No     
Malignant neoplasm of pons                                                                                                    	188298006        	No     
Malignant neoplasm of posterior mediastinum                                                                                   	448670003        	No     
Malignant neoplasm of posterior pharynx                                                                                       	187709007        	No     
Malignant neoplasm of posterior wall of urinary bladder                                                                       	188243001        	No     
Malignant neoplasm of pyloric canal of stomach                                                                                	187738005        	No     
Malignant neoplasm of rectosigmoid junction metastatic to brain                                                               	96981000119102   	No     
Malignant neoplasm of rectum, rectosigmoid junction and anus                                                                  	187760008        	No     
Malignant neoplasm of respiratory system                                                                                      	449096009        	No     
Malignant neoplasm of retrocecal tissue                                                                                       	187804005        	No     
Malignant neoplasm of ribs and/or sternum and/or clavicle                                                                     	187920001        	No     
Malignant neoplasm of right upper lobe of lung                                                                                	724060008        	No     
Malignant neoplasm of round ligament                                                                                          	188204000        	No     
Malignant neoplasm of sacral vertebra                                                                                         	187956003        	No     
Malignant neoplasm of scalp                                                                                                   	188103003        	No     
Malignant neoplasm of scalp and/or skin of neck                                                                               	188102008        	No     
Malignant neoplasm of scapula and long bones of upper arm                                                                     	187929000        	No     
Malignant neoplasm of sclera                                                                                                  	188266000        	No     
Malignant neoplasm of second metacarpal bone                                                                                  	187946002        	No     
Malignant neoplasm of second metatarsal bone                                                                                  	187974007        	No     
Malignant neoplasm of short bone of lower limb                                                                                	712525007        	No     
Malignant neoplasm of skeletal system                                                                                         	443679004        	No     
Malignant neoplasm of skin                                                                                                    	372130007        	No     
Malignant neoplasm of skin head and neck                                                                                      	372122006        	No     
Malignant neoplasm of skin of abdominal wall                                                                                  	188110009        	No     
Malignant neoplasm of skin of auricle (ear)                                                                                   	188090007        	No     
Malignant neoplasm of skin of axillary fold                                                                                   	188107002        	No     
Malignant neoplasm of skin of cheek, external                                                                                 	188095002        	No     
Malignant neoplasm of skin of ear and external auditory canal                                                                 	188089003        	No     
Malignant neoplasm of skin of external auditory meatus                                                                        	188091006        	No     
Malignant neoplasm of skin of eyelid                                                                                          	423425006        	No     
Malignant neoplasm of skin of face                                                                                            	443136000        	No     
Malignant neoplasm of skin of forearm                                                                                         	188122007        	No     
Malignant neoplasm of skin of great toe                                                                                       	188138001        	No     
Malignant neoplasm of skin of heel                                                                                            	188135003        	No     
Malignant neoplasm of skin of lower leg                                                                                       	188133005        	No     
Malignant neoplasm of skin of lower limb                                                                                      	372124007        	No     
Malignant neoplasm of skin of lower limb and hip                                                                              	188127001        	No     
Malignant neoplasm of skin of nose (external)                                                                                 	188099008        	No     
Malignant neoplasm of skin of popliteal fossa area                                                                            	188132000        	No     
Malignant neoplasm of skin of scapular region                                                                                 	311779007        	No     
Malignant neoplasm of skin of scrotum                                                                                         	449309003        	No     
Malignant neoplasm of skin of temple                                                                                          	188100000        	No     
Malignant neoplasm of skin of thumb                                                                                           	188125009        	No     
Malignant neoplasm of skin of trunk                                                                                           	372126009        	No     
Malignant neoplasm of skin of upper arm                                                                                       	188121000        	No     
Malignant neoplasm of skin of upper limb                                                                                      	372128005        	No     
Malignant neoplasm of skin of upper limb and shoulder                                                                         	188119005        	No     
Malignant neoplasm of soft tissue                                                                                             	269469005        	No     
Malignant neoplasm of soft tissue of orbit                                                                                    	448669004        	No     
Malignant neoplasm of specified parts of peritoneum                                                                           	187808008        	No     
Malignant neoplasm of sphincter of Oddi                                                                                       	187786003        	No     
Malignant neoplasm of spinal arachnoid mater                                                                                  	188318009        	No     
Malignant neoplasm of spinal dura mater                                                                                       	188317004        	No     
Malignant neoplasm of spinal meninges                                                                                         	363476006        	No     
Malignant neoplasm of spinal pia mater                                                                                        	188319001        	No     
Malignant neoplasm of squamocolumnar junction of cervix                                                                       	188184006        	No     
Malignant neoplasm of subcutaneous fibrous tissue                                                                             	402871009        	No     
Malignant neoplasm of superior wall of nasopharynx                                                                            	709031009        	No     
Malignant neoplasm of tapetum                                                                                                 	188302003        	No     
Malignant neoplasm of tarsus of eyelid                                                                                        	187988006        	No     
Malignant neoplasm of temporal lobe                                                                                           	363468009        	No     
Malignant neoplasm of thalamus                                                                                                	188287005        	No     
Malignant neoplasm of the pouch of Douglas                                                                                    	187814001        	No     
Malignant neoplasm of third metacarpal bone                                                                                   	187947006        	No     
Malignant neoplasm of third metatarsal bone                                                                                   	187975008        	No     
Malignant neoplasm of thoracic cavity structure                                                                               	428100006        	No     
Malignant neoplasm of thoracic vertebra                                                                                       	187917009        	No     
Malignant neoplasm of thoracic vertebral column                                                                               	372018003        	No     
Malignant neoplasm of thorax                                                                                                  	188361007        	No     
Malignant neoplasm of thymus, heart and mediastinum                                                                           	187881004        	No     
Malignant neoplasm of thyroid cartilage                                                                                       	187846001        	No     
Malignant neoplasm of tongue, tip and lateral border                                                                          	187637005        	No     
Malignant neoplasm of uncus                                                                                                   	188290004        	No     
Malignant neoplasm of upper eyelid                                                                                            	313249007        	No     
Malignant neoplasm of upper limb bones and scapula                                                                            	372131006        	No     
Malignant neoplasm of upper lip, lipstick area                                                                                	187601000        	No     
Malignant neoplasm of upper lobe bronchus                                                                                     	187861000        	No     
Malignant neoplasm of upper lobe of left lung                                                                                 	724058006        	No     
Malignant neoplasm of upper lobe of lung                                                                                      	187862007        	No     
Malignant neoplasm of upper lobe, bronchus or lung                                                                            	269464000        	No     
Malignant neoplasm of upper respiratory tract                                                                                 	449066004        	No     
Malignant neoplasm of upper-inner quadrant of female breast                                                                   	188152004        	No     
Malignant neoplasm of upper-outer quadrant of female breast                                                                   	188154003        	No     
Malignant neoplasm of urinary organ                                                                                           	448233000        	No     
Malignant neoplasm of uterine adnexa                                                                                          	428322007        	No     
Malignant neoplasm of uterus                                                                                                  	371973000        	No     
Malignant neoplasm of vaginal vault                                                                                           	188209005        	No     
Malignant neoplasm of visceral pleura                                                                                         	449308006        	No     
Malignant neoplasm of xiphoid process                                                                                         	187927003        	No     
Malignant neoplasm soft tissues of cervical spine                                                                             	187989003        	No     
Malignant neoplasm, overlapping lesion of accessory sinuses                                                                   	187838002        	No     
Malignant neoplasm, overlapping lesion of bladder                                                                             	188247000        	No     
Malignant neoplasm, overlapping lesion of breast                                                                              	188157005        	No     
Malignant neoplasm, overlapping lesion of cervix uteri                                                                        	188180002        	No     
Malignant neoplasm, overlapping lesion of colon                                                                               	187757001        	No     
Malignant neoplasm, overlapping lesion of digestive system                                                                    	187824009        	No     
Malignant neoplasms of independent (primary) multiple sites                                                                   	188478004        	No     
Malignant neoplastic disease                                                                                                  	363346000        	No     
Malignant neoplastic disease co-occurrent with human immunodeficiency virus infection                                         	713572001        	No     
Malignant neoplastic disease in mother complicating childbirth                                                                	10745291000119103	No     
Malignant neoplastic disease in pregnancy                                                                                     	10749871000119100	No     
Malignant neuroendocrine tumor                                                                                                	133531000119104  	No     
Malignant neuroma of mediastinum                                                                                              	278044006        	No     
Malignant odontogenic neoplasm of lower jaw                                                                                   	710195004        	No     
Malignant odontogenic tumor of upper jaw                                                                                      	710196003        	No     
Malignant optic glioma                                                                                                        	404664002        	No     
Malignant optic glioma of adulthood                                                                                           	703429003        	No     
Malignant pericardial effusion                                                                                                	405546008        	No     
Malignant peripheral nerve sheath tumor                                                                                       	404037002        	No     
Malignant peritoneal local recurrence                                                                                         	277782009        	No     
Malignant pheochromocytoma                                                                                                    	21851000119103   	No     
Malignant phyllodes tumor of breast                                                                                           	254844000        	No     
Malignant pinealoma                                                                                                           	255044008        	No     
Malignant polyp of biliary tract                                                                                              	255087006        	No     
Malignant poorly differentiated neuroendocrine carcinoma                                                                      	123631000119103  	No     
Malignant retroperitoneal tumor                                                                                               	363420003        	No     
Malignant sacral teratoma                                                                                                     	416842003        	No     
Malignant seminoma of mediastinum                                                                                             	278043000        	No     
Malignant sex cord tumor of ovary                                                                                             	254860001        	No     
Malignant sex cord tumor of testis                                                                                            	700488005        	No     
Malignant skin tumor with apocrine differentiation                                                                            	254726003        	No     
Malignant skin tumor with eccrine differentiation                                                                             	254707006        	No     
Malignant teratoma of descended testis                                                                                        	417554000        	No     
Malignant teratoma of mediastinum                                                                                             	278042005        	No     
Malignant teratoma of pineal region                                                                                           	448250003        	No     
Malignant teratoma of retroperitoneum                                                                                         	448559003        	No     
Malignant teratoma of testis                                                                                                  	416769008        	No     
Malignant teratoma of undescended testis                                                                                      	417417007        	No     
Malignant thymoma                                                                                                             	444596001        	No     
Malignant Triton tumor                                                                                                        	404040002        	No     
Malignant tumor aryepiglottic fold - hypopharyngeal aspect                                                                    	187708004        	No     
Malignant tumor involving an organ by direct extension from bladder                                                           	369594008        	No     
Malignant tumor involving an organ by direct extension from endometrium                                                       	369595009        	No     
Malignant tumor involving an organ by direct extension from fallopian tube                                                    	369596005        	No     
Malignant tumor involving an organ by direct extension from ovary                                                             	369597001        	No     
Malignant tumor involving an organ by direct extension from prostate                                                          	369598006        	No     
Malignant tumor involving an organ by direct extension from uterine cervix                                                    	369599003        	No     
Malignant tumor involving an organ by direct extension from uterus                                                            	369600000        	No     
Malignant tumor involving an organ by direct extension from vagina                                                            	369601001        	No     
Malignant tumor involving an organ by separate metastasis from bladder                                                        	369602008        	No     
Malignant tumor involving an organ by separate metastasis from endometrium                                                    	369603003        	No     
Malignant tumor involving an organ by separate metastasis from fallopian tube                                                 	369604009        	No     
Malignant tumor involving an organ by separate metastasis from ovary                                                          	369605005        	No     
Malignant tumor involving an organ by separate metastasis from prostate                                                       	369606006        	No     
Malignant tumor involving an organ by separate metastasis from uterine cervix                                                 	369607002        	No     
Malignant tumor involving an organ by separate metastasis from uterus                                                         	369608007        	No     
Malignant tumor involving an organ by separate metastasis from vagina                                                         	369609004        	No     
Malignant tumor involving bladder by direct extension from endometrium                                                        	369469009        	No     
Malignant tumor involving bladder by direct extension from fallopian tube                                                     	369470005        	No     
Malignant tumor involving bladder by direct extension from ovary                                                              	369471009        	No     
Malignant tumor involving bladder by direct extension from prostate                                                           	369472002        	No     
Malignant tumor involving bladder by direct extension from uterine cervix                                                     	369473007        	No     
Malignant tumor involving bladder by direct extension from uterus                                                             	369474001        	No     
Malignant tumor involving bladder by direct extension from vagina                                                             	369475000        	No     
Malignant tumor involving bladder by separate metastasis from endometrium                                                     	369476004        	No     
Malignant tumor involving bladder by separate metastasis from fallopian tube                                                  	369477008        	No     
Malignant tumor involving bladder by separate metastasis from ovary                                                           	369478003        	No     
Malignant tumor involving bladder by separate metastasis from prostate                                                        	369479006        	No     
Malignant tumor involving bladder by separate metastasis from uterine cervix                                                  	369480009        	No     
Malignant tumor involving bladder by separate metastasis from uterus                                                          	369481008        	No     
Malignant tumor involving bladder by separate metastasis from vagina                                                          	369482001        	No     
Malignant tumor involving left broad ligament by metastasis from ovary                                                        	369538008        	No     
Malignant tumor involving left fallopian tube by direct extension from endometrium                                            	369515005        	No     
Malignant tumor involving left fallopian tube by direct extension from ovary                                                  	369516006        	No     
Malignant tumor involving left fallopian tube by direct extension from right fallopian tube                                   	369517002        	No     
Malignant tumor involving left fallopian tube by direct extension from uterine cervix                                         	369518007        	No     
Malignant tumor involving left fallopian tube by direct extension from uterus                                                 	369519004        	No     
Malignant tumor involving left fallopian tube by direct extension from vagina                                                 	369541004        	No     
Malignant tumor involving left fallopian tube by separate metastasis from endometrium                                         	369542006        	No     
Malignant tumor involving left fallopian tube by separate metastasis from ovary                                               	369543001        	No     
Malignant tumor involving left fallopian tube by separate metastasis from right fallopian tube                                	369544007        	No     
Malignant tumor involving left fallopian tube by separate metastasis from uterine cervix                                      	369610009        	No     
Malignant tumor involving left fallopian tube by separate metastasis from uterus                                              	369545008        	No     
Malignant tumor involving left fallopian tube by separate metastasis from vagina                                              	369546009        	No     
Malignant tumor involving left ovary by direct extension from endometrium                                                     	369524001        	No     
Malignant tumor involving left ovary by direct extension from fallopian tube                                                  	369525000        	No     
Malignant tumor involving left ovary by direct extension from right ovary                                                     	369526004        	No     
Malignant tumor involving left ovary by direct extension from uterine cervix                                                  	369527008        	No     
Malignant tumor involving left ovary by direct extension from uterus                                                          	369528003        	No     
Malignant tumor involving left ovary by direct extension from vagina                                                          	369559001        	No     
Malignant tumor involving left ovary by separate metastasis from endometrium                                                  	369560006        	No     
Malignant tumor involving left ovary by separate metastasis from fallopian tube                                               	369561005        	No     
Malignant tumor involving left ovary by separate metastasis from right ovary                                                  	369562003        	No     
Malignant tumor involving left ovary by separate metastasis from uterine cervix                                               	369563008        	No     
Malignant tumor involving left ovary by separate metastasis from vagina                                                       	369564002        	No     
Malignant tumor involving left ovary by separate metastasis uterus                                                            	369565001        	No     
Malignant tumor involving prostate by direct extension from bladder                                                           	369485004        	No     
Malignant tumor involving prostate by separate metastasis from bladder                                                        	369486003        	No     
Malignant tumor involving rectum by direct extension from endometrium                                                         	369448007        	No     
Malignant tumor involving rectum by direct extension from fallopian tube                                                      	369449004        	No     
Malignant tumor involving rectum by direct extension from ovary                                                               	369450004        	No     
Malignant tumor involving rectum by direct extension from prostate                                                            	369451000        	No     
Malignant tumor involving rectum by direct extension from uterine cervix                                                      	369452007        	No     
Malignant tumor involving rectum by direct extension from uterus                                                              	369453002        	No     
Malignant tumor involving rectum by direct extension from vagina                                                              	369454008        	No     
Malignant tumor involving rectum by separate metastasis from endometrium                                                      	369455009        	No     
Malignant tumor involving rectum by separate metastasis from fallopian tube                                                   	369456005        	No     
Malignant tumor involving rectum by separate metastasis from ovary                                                            	369457001        	No     
Malignant tumor involving rectum by separate metastasis from prostate                                                         	369458006        	No     
Malignant tumor involving rectum by separate metastasis from uterine cervix                                                   	369459003        	No     
Malignant tumor involving rectum by separate metastasis from uterus                                                           	369460008        	No     
Malignant tumor involving rectum by separate metastasis from vagina                                                           	369461007        	No     
Malignant tumor involving right broad ligament by metastasis from ovary                                                       	369540003        	No     
Malignant tumor involving right fallopian tube by direct extension from endometrium                                           	369547000        	No     
Malignant tumor involving right fallopian tube by direct extension from left fallopian tube                                   	369548005        	No     
Malignant tumor involving right fallopian tube by direct extension from ovary                                                 	369549002        	No     
Malignant tumor involving right fallopian tube by direct extension from uterine cervix                                        	369550002        	No     
Malignant tumor involving right fallopian tube by direct extension from uterus                                                	369551003        	No     
Malignant tumor involving right fallopian tube by direct extension from vagina                                                	369552005        	No     
Malignant tumor involving right fallopian tube by separate metastasis from endometrium                                        	369553000        	No     
Malignant tumor involving right fallopian tube by separate metastasis from left fallopian tube                                	369554006        	No     
Malignant tumor involving right fallopian tube by separate metastasis from ovary                                              	369555007        	No     
Malignant tumor involving right fallopian tube by separate metastasis from uterine cervix                                     	369556008        	No     
Malignant tumor involving right fallopian tube by separate metastasis from uterus                                             	369557004        	No     
Malignant tumor involving right fallopian tube by separate metastasis from vagina                                             	369558009        	No     
Malignant tumor involving right ovary by direct extension from endometrium                                                    	369531002        	No     
Malignant tumor involving right ovary by direct extension from fallopian tube                                                 	369532009        	No     
Malignant tumor involving right ovary by direct extension from left ovary                                                     	369533004        	No     
Malignant tumor involving right ovary by direct extension from uterine cervix                                                 	369534005        	No     
Malignant tumor involving right ovary by direct extension from uterus                                                         	369566000        	No     
Malignant tumor involving right ovary by direct extension from vagina                                                         	369567009        	No     
Malignant tumor involving right ovary by separate metastasis from endometrium                                                 	369568004        	No     
Malignant tumor involving right ovary by separate metastasis from fallopian tube                                              	369569007        	No     
Malignant tumor involving right ovary by separate metastasis from left ovary                                                  	369570008        	No     
Malignant tumor involving right ovary by separate metastasis from uterine cervix                                              	369571007        	No     
Malignant tumor involving right ovary by separate metastasis from uterus                                                      	369572000        	No     
Malignant tumor involving right ovary by separate metastasis from vagina                                                      	369573005        	No     
Malignant tumor involving seminal vesicle by direct extension from bladder                                                    	369489005        	No     
Malignant tumor involving seminal vesicle by direct extension from prostate                                                   	369490001        	No     
Malignant tumor involving seminal vesicle by separate metastasis from bladder                                                 	369491002        	No     
Malignant tumor involving seminal vesicle by separate metastasis from prostate                                                	369492009        	No     
