Term                                                                                                                                                                                                                                     	Code           	Retired
Double cardiac valve orifice                                                                                                                                                                                                             	36079008       	No     
Double inlet left ventricle                                                                                                                                                                                                              	253283000      	No     
Double inlet right ventricle                                                                                                                                                                                                             	253282005      	No     
Double inlet to ventricle of indeterminate morphology                                                                                                                                                                                    	253284006      	No     
Double inlet ventricle                                                                                                                                                                                                                   	253281003      	No     
Double mitral valve                                                                                                                                                                                                                      	78196008       	No     
Double orifice of tricuspid valve                                                                                                                                                                                                        	253382008      	No     
Double outlet from ventricle of indeterminate morphology                                                                                                                                                                                 	253301004      	No     
Double outlet left atrium                                                                                                                                                                                                                	253426007      	No     
Double outlet left ventricle                                                                                                                                                                                                             	7368005        	No     
Double outlet right atrium                                                                                                                                                                                                               	253425006      	No     
Double outlet right ventricle                                                                                                                                                                                                            	7484005        	No     
Double outlet right ventricle with doubly committed ventricular septal defect                                                                                                                                                            	253300003      	No     
Double outlet right ventricle with doubly committed ventricular septal defect and pulmonary stenosis                                                                                                                                     	448516008      	No     
Double outlet right ventricle with intact ventricular septum                                                                                                                                                                             	447284002      	No     
Double outlet right ventricle with noncommitted ventricular septal defect                                                                                                                                                                	253299006      	No     
Double outlet right ventricle with subaortic ventricular septal defect                                                                                                                                                                   	253298003      	No     
Double outlet right ventricle with subpulmonary ventricular septal defect                                                                                                                                                                	448794008      	No     
Double outlet ventriculoarterial connections                                                                                                                                                                                             	447932003      	No     
Doubly committed subarterial ventricular septal defect                                                                                                                                                                                   	253568009      	No     
Doubly committed subarterial ventricular septal defect with membranous septum extension                                                                                                                                                  	253569001      	No     
Doubly committed subarterial ventricular septal defect with muscular posterior inferior rim                                                                                                                                              	253570000      	No     
Doubly committed ventricular septal defect in double outlet ventriculoarterial connection                                                                                                                                                	449178002      	No     
Dual coronary orifice                                                                                                                                                                                                                    	253712002      	No     
Ductus arteriosus from retro-esophageal aortic diverticulum                                                                                                                                                                              	253670007      	No     
Ductus arteriosus from subclavian artery                                                                                                                                                                                                 	253669006      	No     
Ebstein-like downward displacement of mitral valve                                                                                                                                                                                       	253403000      	No     
Ebstein-like malformation of the mitral valve                                                                                                                                                                                            	109431006      	No     
Ebstein's anomaly                                                                                                                                                                                                                        	204357006      	No     
Ebstein's anomaly of left atrioventricular valve in functionally univentricular heart                                                                                                                                                    	449086000      	No     
Ebstein's anomaly of left sided tricuspid valve with discordant atrioventricular connections                                                                                                                                             	447915002      	No     
Ebstein's anomaly of right atrioventricular valve in functionally univentricular heart                                                                                                                                                   	449087009      	No     
Ebstein's anomaly of tricuspid valve with atrialization of right ventricular chamber                                                                                                                                                     	449158005      	No     
Ebstein's anomaly with atrial septal defect                                                                                                                                                                                              	17394001       	No     
Ebstein's anomaly with functional tricuspid stenosis                                                                                                                                                                                     	448074008      	No     
Eccentric opening of aortic valve                                                                                                                                                                                                        	253603005      	No     
Eccentric opening of tricuspid aortic valve                                                                                                                                                                                              	449123008      	No     
Eccentric opening of tricuspid pulmonary valve                                                                                                                                                                                           	449124002      	No     
Ectopia cordis                                                                                                                                                                                                                           	78250005       	No     
Ehlers-Danlos syndrome cardiac valvular type                                                                                                                                                                                             	720858001      	No     
Eisenmenger's complex                                                                                                                                                                                                                    	204311009      	No     
Eisenmenger's defect                                                                                                                                                                                                                     	83130006       	No     
Eisenmenger's syndrome                                                                                                                                                                                                                   	445928005      	No     
Endocardial cushion defect                                                                                                                                                                                                               	15459006       	No     
Excessive restriction of ventricular septal defect as complication of procedure                                                                                                                                                          	472771009      	No     
Faciocardiorenal syndrome                                                                                                                                                                                                                	723333000      	No     
Fallot complex with intellectual disability and growth delay syndrome                                                                                                                                                                    	723336008      	No     
Fallot's trilogy                                                                                                                                                                                                                         	204351007      	No     
Familial idiopathic dilatation of right atrium                                                                                                                                                                                           	716773002      	No     
Fatal congenital nonlysosomal heart glycogenosis                                                                                                                                                                                         	459062008      	No     
Functional single ventricle                                                                                                                                                                                                              	443379009      	No     
Functionally univentricular heart                                                                                                                                                                                                        	446916007      	No     
Fused commissures of mitral valve                                                                                                                                                                                                        	91634006       	No     
Fused mitral papillary muscles                                                                                                                                                                                                           	253412003      	No     
Fused tricuspid papillary muscle                                                                                                                                                                                                         	253393005      	No     
Giant ventricular septal defect                                                                                                                                                                                                          	253571001      	No     
Hadziselimovic syndrome                                                                                                                                                                                                                  	719395001      	No     
Heart defect and limb shortening syndrome                                                                                                                                                                                                	721009008      	No     
Heart-hand syndrome type 2                                                                                                                                                                                                               	721010003      	No     
Heart-hand syndrome type 3                                                                                                                                                                                                               	721013001      	No     
Hemicardia                                                                                                                                                                                                                               	204399007      	No     
Hepatic vein to coronary sinus                                                                                                                                                                                                           	448081001      	No     
Hepatic vein to left atrium and right atrium                                                                                                                                                                                             	449016005      	No     
Hepatic vein to left sided atrium                                                                                                                                                                                                        	449014008      	No     
Hepatic vein to right sided atrium                                                                                                                                                                                                       	449015009      	No     
History of Amplatzer repair of atrial septal defect                                                                                                                                                                                      	60901000119106 	No     
History of anastomosis of pulmonary artery to subclavian artery                                                                                                                                                                          	698421000      	No     
History of anastomosis of pulmonary-subclavian artery by Blalock-Taussig operation                                                                                                                                                       	60861000119100 	No     
History of anastomosis of superior vena cava to pulmonary artery                                                                                                                                                                         	698420004      	No     
History of anastomosis of vena cava to pulmonary artery                                                                                                                                                                                  	60851000119102 	No     
History of bidirectional superior cavopulmonary anastomosis                                                                                                                                                                              	434411000124109	No     
History of closure of atrial septal defect using septal occluder device                                                                                                                                                                  	698590007      	No     
History of closure of ventricular septal defect                                                                                                                                                                                          	698944006      	No     
History of correction of ventricular septal defect                                                                                                                                                                                       	37851000119107 	No     
History of creation of conduit of right atrium and pulmonary artery                                                                                                                                                                      	698455002      	No     
History of Damus-Stansel-Kaye operation                                                                                                                                                                                                  	698589003      	No     
History of interatrial transposition of venous return operation                                                                                                                                                                          	61611000119105 	No     
History of Norwood type operation                                                                                                                                                                                                        	698457005      	No     
History of repair of atrial septal defect                                                                                                                                                                                                	429278003      	No     
History of repair of coarctation of aorta                                                                                                                                                                                                	428071007      	No     
History of repair of hypoplastic left heart by Norwood operation                                                                                                                                                                         	60871000119106 	No     
History of Sano procedure                                                                                                                                                                                                                	698458000      	No     
History of surgically corrected congenital heart defect                                                                                                                                                                                  	30801000119107 	No     
History of ventricular septal defect repair                                                                                                                                                                                              	704450003      	No     
Holoacardius acephalus                                                                                                                                                                                                                   	35577008       	No     
Holoacardius acormus                                                                                                                                                                                                                     	59554006       	No     
Holoacardius amorphus                                                                                                                                                                                                                    	41049003       	No     
Holt-Oram syndrome                                                                                                                                                                                                                       	19092004       	No     
Hypoplasia of aortic valve cusp                                                                                                                                                                                                          	253607006      	No     
Hypoplasia of infundibular septum                                                                                                                                                                                                        	448923002      	No     
Hypoplasia of left heart without intrinsic valve stenosis and without atresia                                                                                                                                                            	447669002      	No     
Hypoplasia of left ventricular inflow tract                                                                                                                                                                                              	253538000      	No     
Hypoplasia of left ventricular outflow tract                                                                                                                                                                                             	253539008      	No     
Hypoplasia of left ventricular outflow tract and trabecular area                                                                                                                                                                         	253540005      	No     
Hypoplasia of mitral valve annulus                                                                                                                                                                                                       	449270002      	No     
Hypoplasia of pulmonary cusps of absent pulmonary valve type                                                                                                                                                                             	449354002      	No     
Hypoplasia of right heart                                                                                                                                                                                                                	39589002       	No     
Hypoplasia of right ventricular inflow tract                                                                                                                                                                                             	253519009      	No     
Hypoplasia of right ventricular outflow tract                                                                                                                                                                                            	253520003      	No     
Hypoplasia of right ventricular outflow tract and trabecular area                                                                                                                                                                        	253521004      	No     
Hypoplasia of trabecular portion of left ventricle                                                                                                                                                                                       	449353008      	No     
Hypoplasia of trabecular portion of right ventricle                                                                                                                                                                                      	448966009      	No     
Hypoplastic mitral papillary muscle                                                                                                                                                                                                      	253413008      	No     
Hypoplastic tricuspid papillary muscle                                                                                                                                                                                                   	253394004      	No     
Imperforate left ventriculoarterial valve                                                                                                                                                                                                	449511008      	No     
Imperforate pulmonary valve                                                                                                                                                                                                              	253593006      	No     
Imperforate right ventriculoarterial valve                                                                                                                                                                                               	449512001      	No     
Imperforate ventriculoarterial valve                                                                                                                                                                                                     	449029005      	No     
Incomplete great vessel transposition                                                                                                                                                                                                    	204300001      	No     
Indeterminate atrial arrangement                                                                                                                                                                                                         	448681000      	No     
Indeterminate ventricular outflow tract obstruction                                                                                                                                                                                      	253548003      	No     
Infracardiac location of anomalous pulmonary venous connection                                                                                                                                                                           	448499002      	No     
Infracardiac location of anomalous pulmonary venous connection to hepatic vein                                                                                                                                                           	449444000      	No     
Infracardiac location of anomalous pulmonary venous connection to patent venous duct                                                                                                                                                     	449495003      	No     
Infracardiac location of anomalous pulmonary venous connection with two descending veins                                                                                                                                                 	449435001      	No     
Infracardiac location of anomalous pulmonary venous connections to inferior caval vein                                                                                                                                                   	445371009      	No     
Infracardiac location of anomalous pulmonary venous connections to portal system                                                                                                                                                         	445296005      	No     
Infundibular pulmonic stenosis                                                                                                                                                                                                           	204370002      	No     
Interatrial communication through coronary sinus orifice                                                                                                                                                                                 	447665008      	No     
Interruption of coronary artery                                                                                                                                                                                                          	461104009      	No     
Intracardiac location of anomalous pulmonary venous connection                                                                                                                                                                           	448500006      	No     
Intracardiac location of anomalous pulmonary venous connection to coronary sinus                                                                                                                                                         	449425007      	No     
Intracardiac location of anomalous pulmonary venous connection to midline with isomeric atria                                                                                                                                            	449514000      	No     
Intracardiac location of anomalous pulmonary venous connection to right atrium                                                                                                                                                           	449452002      	No     
Intracardiac location of anomalous pulmonary venous connections to bilateral isomeric atriums                                                                                                                                            	445543002      	No     
Intramural coronary artery course                                                                                                                                                                                                        	253715000      	No     
Isolated dextrocardia                                                                                                                                                                                                                    	74034002       	No     
Isolated right ventricular hypoplasia                                                                                                                                                                                                    	718135001      	No     
Isomerism of atrial appendages                                                                                                                                                                                                           	253335001      	No     
Isomerism of left atrial appendage                                                                                                                                                                                                       	253337009      	No     
Isomerism of right atrial appendage                                                                                                                                                                                                      	253336000      	No     
Juxtaposed atrial appendage                                                                                                                                                                                                              	128563000      	No     
Kallman syndrome with heart disease                                                                                                                                                                                                      	722027009      	No     
Kartagener syndrome                                                                                                                                                                                                                      	42402006       	No     
Keutel syndrome                                                                                                                                                                                                                          	724208006      	No     
Kousseff syndrome                                                                                                                                                                                                                        	726083008      	No     
L - transposition of the great vessels                                                                                                                                                                                                   	399046008      	No     
Left atrial appendage - right - juxtaposition                                                                                                                                                                                            	253357008      	No     
Left atrial appendage absent                                                                                                                                                                                                             	253356004      	No     
Left atrial endocardial fibroelastosis                                                                                                                                                                                                   	253359006      	No     
Left atrial hypoplasia                                                                                                                                                                                                                   	253360001      	No     
Left dominant coronary system                                                                                                                                                                                                            	253729004      	No     
Left pulmonary artery with absent proximal arterial connection                                                                                                                                                                           	449576007      	No     
Left sided atrium connecting to both ventricles                                                                                                                                                                                          	253288009      	No     
Left sided atrium connecting to left ventricle                                                                                                                                                                                           	253286008      	No     
Left sided atrium connecting to right ventricle                                                                                                                                                                                          	253287004      	No     
Left sided atrium connecting to ventricle of indeterminate morphology                                                                                                                                                                    	253289001      	No     
Left ventricular hypoplasia                                                                                                                                                                                                              	253536001      	No     
Left ventricular myocardial sinusoids                                                                                                                                                                                                    	448824007      	No     
Left ventricular outflow tract abnormality                                                                                                                                                                                               	253545000      	No     
Left ventricular outflow tract atresia                                                                                                                                                                                                   	253547008      	No     
Left ventricular outflow tract obstruction                                                                                                                                                                                               	253546004      	No     
Left ventricular outflow tract obstruction due to aneurysm of membranous septum                                                                                                                                                          	445453003      	No     
Left ventricular outflow tract obstruction due to anterolateral muscle band                                                                                                                                                              	445235006      	No     
Left ventricular outflow tract obstruction due to atrioventricular valve                                                                                                                                                                 	445454009      	No     
Left ventricular outflow tract obstruction due to diaphragm                                                                                                                                                                              	445310002      	No     
Left ventricular outflow tract obstruction due to fibromuscular tunnel                                                                                                                                                                   	445131007      	No     
Left ventricular outflow tract obstruction due to malaligned outlet septum                                                                                                                                                               	445001003      	No     
Left ventricular outflow tract obstruction due to neoplasm                                                                                                                                                                               	472787007      	No     
Left ventricular outflow tract obstruction due to prolapse of Eustachian valve                                                                                                                                                           	448823001      	No     
Left ventricular outflow tract obstruction due to prolapsed arterial valve                                                                                                                                                               	449118008      	No     
Left ventricular outflow tract obstruction due to subpulmonary fibromuscular shelf                                                                                                                                                       	445003000      	No     
Left ventricular-right atrial communication                                                                                                                                                                                              	41893002       	No     
Lethal faciocardiomelic dysplasia                                                                                                                                                                                                        	719400000      	No     
Levoatrial cardinal vein                                                                                                                                                                                                                 	123661007      	No     
Lung agenesis with heart defect and thumb anomaly syndrome                                                                                                                                                                               	721976003      	No     
Lutembacher's syndrome                                                                                                                                                                                                                   	204319006      	No     
Lymphedema, atrial septal defect, facial changes syndrome                                                                                                                                                                                	721978002      	No     
Major aortopulmonary collateral artery                                                                                                                                                                                                   	253689007      	No     
Major systemic to pulmonary collateral artery                                                                                                                                                                                            	458088003      	No     
Major systemic to pulmonary collateral artery supplying both lungs                                                                                                                                                                       	450306008      	No     
Major systemic to pulmonary collateral artery supplying entire left lung                                                                                                                                                                 	450308009      	No     
Major systemic to pulmonary collateral artery supplying entire right lung                                                                                                                                                                	450307004      	No     
Major systemic to pulmonary collateral artery supplying part of left lung                                                                                                                                                                	450310006      	No     
